index,timestep,node,net_export
3255,t0006,n4602,0.0
3256,t0006,n4603,0.0
3257,t0006,n4604,0.0
3258,t0006,n4605,0.0
3259,t0006,n4606,0.0
3260,t0006,n4607,0.0
3261,t0006,n4608,0.0
3262,t0006,n4609,0.0
3263,t0006,n4610,0.0
3248,t0006,n4595,0.0
3247,t0006,n4594,0.0
3246,t0006,n4593,0.0
3245,t0006,n4592,0.0
3303,t0006,n4650,0.0
3230,t0006,n4575,0.0
3231,t0006,n4576,0.0
3232,t0006,n4577,0.0
3233,t0006,n4579,0.0
3234,t0006,n4580,0.0
3235,t0006,n4581,0.0
3264,t0006,n4611,0.0
3236,t0006,n4583,0.0
3238,t0006,n4585,0.0
3239,t0006,n4586,0.0
3240,t0006,n4587,0.0
3241,t0006,n4588,0.0
3242,t0006,n4589,0.0
3243,t0006,n4590,0.0
3244,t0006,n4591,0.0
3237,t0006,n4584,0.0
3265,t0006,n4612,0.0
3229,t0006,n4569,-475.32
3292,t0006,n4639,0.0
3286,t0006,n4633,0.0
3288,t0006,n4635,0.0
3289,t0006,n4636,0.0
3290,t0006,n4637,0.0
3291,t0006,n4638,0.0
3266,t0006,n4613,0.0
3293,t0006,n4640,0.0
3294,t0006,n4641,0.0
3295,t0006,n4642,0.0
3296,t0006,n4643,0.0
3297,t0006,n4644,0.0
3298,t0006,n4645,0.0
3299,t0006,n4646,0.0
3300,t0006,n4647,0.0
3301,t0006,n4648,0.0
3285,t0006,n4632,0.0
3284,t0006,n4631,0.0
3287,t0006,n4634,0.0
3282,t0006,n4629,0.0
3267,t0006,n4614,0.0
3268,t0006,n4615,0.0
3269,t0006,n4616,0.0
3270,t0006,n4617,0.0
3271,t0006,n4618,0.0
3283,t0006,n4630,0.0
3273,t0006,n4620,0.0
3274,t0006,n4621,0.0
3272,t0006,n4619,0.0
3276,t0006,n4623,0.0
3277,t0006,n4624,0.0
3278,t0006,n4625,0.0
3279,t0006,n4626,0.0
3280,t0006,n4627,0.0
3281,t0006,n4628,0.0
3275,t0006,n4622,0.0
4101,t0007,n5572,0.0
4096,t0007,n5554,0.0
4097,t0007,n5555,0.0
4098,t0007,n5556,0.0
4099,t0007,n5557,0.0
4100,t0007,n5559,-485.72
4102,t0007,n5579,0.0
4076,t0007,n5525,-0.0
4104,t0007,n5592,0.0
4105,t0007,n5596,0.0
4106,t0007,n5597,0.0
4107,t0007,n5598,0.0
4108,t0007,n5599,0.0
4109,t0007,n5602,-64.63235880095044
4110,t0007,n5606,-1297.411231950283
4103,t0007,n5591,0.0
4095,t0007,n5553,0.0
4077,t0007,n5534,0.0
4093,t0007,n5551,0.0
4111,t0007,n5643,0.0
4078,t0007,n5535,0.0
4079,t0007,n5536,0.0
4080,t0007,n5537,0.0
4081,t0007,n5538,0.0
4082,t0007,n5539,0.0
4083,t0007,n5540,0.0
4094,t0007,n5552,0.0
4084,t0007,n5541,0.0
4086,t0007,n5543,0.0
4087,t0007,n5544,0.0
4088,t0007,n5545,0.0
4089,t0007,n5546,0.0
4090,t0007,n5547,0.0
4091,t0007,n5549,0.0
4092,t0007,n5550,0.0
4085,t0007,n5542,0.0
4112,t0007,n5644,0.0
4130,t0007,n5663,0.0
4114,t0007,n5646,0.0
4135,t0007,n5668,0.0
4136,t0007,n5669,0.0
4137,t0007,n5670,0.0
4138,t0007,n5671,0.0
4139,t0007,n5672,0.0
4140,t0007,n5673,0.0
4141,t0007,n5674,0.0
4142,t0007,n5675,0.0
4143,t0007,n5676,0.0
4144,t0007,n5677,0.0
4145,t0007,n5678,0.0
4146,t0007,n5679,0.0
4147,t0007,n5680,0.0
4148,t0007,n5681,0.0
4149,t0007,n5682,0.0
4134,t0007,n5667,0.0
4113,t0007,n5645,0.0
4133,t0007,n5666,0.0
4131,t0007,n5664,0.0
4115,t0007,n5647,0.0
4116,t0007,n5648,0.0
4117,t0007,n5649,0.0
4118,t0007,n5650,0.0
4119,t0007,n5651,0.0
4120,t0007,n5653,0.0
4121,t0007,n5654,0.0
4122,t0007,n5655,0.0
4123,t0007,n5656,0.0
4124,t0007,n5657,0.0
4125,t0007,n5658,0.0
4126,t0007,n5659,0.0
4127,t0007,n5660,0.0
4128,t0007,n5661,0.0
4129,t0007,n5662,0.0
4132,t0007,n5665,0.0
4075,t0007,n4855,0.0
4304,t0007,n8066,0.0
4072,t0007,n4848,0.0
4018,t0007,n4750,0.0
4019,t0007,n4751,0.0
4020,t0007,n4752,0.0
4021,t0007,n4753,0.0
4022,t0007,n4754,0.0
4023,t0007,n4755,0.0
4024,t0007,n4756,0.0
4025,t0007,n4757,0.0
4026,t0007,n4758,0.0
4027,t0007,n4759,0.0
4028,t0007,n4760,0.0
4029,t0007,n4761,0.0
4030,t0007,n4762,0.0
4031,t0007,n4763,0.0
4032,t0007,n4764,0.0
4017,t0007,n4749,0.0
4016,t0007,n4748,0.0
4015,t0007,n4747,0.0
4014,t0007,n4746,0.0
4150,t0007,n5683,0.0
3999,t0007,n4731,0.0
4000,t0007,n4732,0.0
4001,t0007,n4733,0.0
4002,t0007,n4734,0.0
4003,t0007,n4735,0.0
4004,t0007,n4736,0.0
4033,t0007,n4765,0.0
4005,t0007,n4737,0.0
4007,t0007,n4739,0.0
4008,t0007,n4740,0.0
4009,t0007,n4741,0.0
4010,t0007,n4742,0.0
4011,t0007,n4743,0.0
4012,t0007,n4744,0.0
4013,t0007,n4745,0.0
4006,t0007,n4738,0.0
4073,t0007,n4852,0.0
4034,t0007,n4766,0.0
4036,t0007,n4768,0.0
4057,t0007,n4789,0.0
4058,t0007,n4790,0.0
4059,t0007,n4791,0.0
4060,t0007,n4793,-77.41333333333334
4061,t0007,n4798,-154.82666666666668
4062,t0007,n4799,-77.41333333333334
4063,t0007,n4800,-38.70666666666667
4064,t0007,n4825,-464.4783018867924
4065,t0007,n4826,-67.22712264150941
4066,t0007,n4836,-531.7933333333333
4067,t0007,n4842,-531.7933333333333
4068,t0007,n4844,0.0
4069,t0007,n4845,0.0
4070,t0007,n4846,0.0
4071,t0007,n4847,0.0
4056,t0007,n4788,0.0
4055,t0007,n4787,0.0
4054,t0007,n4786,0.0
4053,t0007,n4785,0.0
4037,t0007,n4769,0.0
4038,t0007,n4770,0.0
4039,t0007,n4771,0.0
4040,t0007,n4772,0.0
4041,t0007,n4773,0.0
4042,t0007,n4774,0.0
4043,t0007,n4775,0.0
4035,t0007,n4767,0.0
4044,t0007,n4776,0.0
4046,t0007,n4778,0.0
4047,t0007,n4779,0.0
4048,t0007,n4780,0.0
4049,t0007,n4781,0.0
4050,t0007,n4782,0.0
4051,t0007,n4783,0.0
4052,t0007,n4784,0.0
4045,t0007,n4777,0.0
4151,t0007,n5684,0.0
4227,t0007,n7688,0.0
4153,t0007,n5686,0.0
4250,t0007,n7823,0.0
4251,t0007,n7850,0.0
4252,t0007,n7852,0.0
4253,t0007,n7857,0.0
4254,t0007,n7863,0.0
4255,t0007,n7870,0.0
4256,t0007,n7871,0.0
4257,t0007,n7872,0.0
4258,t0007,n7873,0.0
4259,t0007,n7878,0.0
4260,t0007,n7879,0.0
4261,t0007,n7884,0.0
4262,t0007,n7888,0.0
4263,t0007,n7889,0.0
4264,t0007,n7890,0.0
4249,t0007,n7805,0.0
4265,t0007,n7892,0.0
4248,t0007,n7800,0.0
4246,t0007,n7795,0.0
4231,t0007,n7720,0.0
4232,t0007,n7721,0.0
4233,t0007,n7723,0.0
4234,t0007,n7724,0.0
4235,t0007,n7726,0.0
4236,t0007,n7729,-375.5664092487662
4237,t0007,n7745,0.0
4238,t0007,n7756,0.0
4239,t0007,n7760,0.0
4240,t0007,n7769,0.0
4241,t0007,n7783,0.0
4242,t0007,n7786,0.0
4243,t0007,n7788,0.0
4244,t0007,n7790,0.0
4245,t0007,n7791,0.0
4247,t0007,n7798,0.0
4266,t0007,n7897,0.0
4267,t0007,n7901,0.0
4268,t0007,n7907,0.0
4289,t0007,n7998,0.0
4290,t0007,n8002,0.0
4291,t0007,n8013,0.0
4292,t0007,n8015,0.0
4293,t0007,n8016,0.0
4294,t0007,n8028,0.0
4295,t0007,n8043,0.0
4296,t0007,n8045,0.0
4297,t0007,n8046,0.0
4298,t0007,n8047,0.0
4299,t0007,n8051,0.0
4300,t0007,n8052,0.0
4301,t0007,n8055,0.0
4302,t0007,n8060,0.0
4303,t0007,n8061,0.0
4288,t0007,n7996,0.0
4287,t0007,n7989,0.0
4286,t0007,n7988,0.0
4285,t0007,n7984,0.0
4269,t0007,n7910,0.0
4270,t0007,n7913,0.0
4271,t0007,n7916,0.0
4272,t0007,n7933,0.0
4273,t0007,n7934,0.0
4274,t0007,n7938,0.0
4275,t0007,n7939,0.0
4230,t0007,n7712,0.0
4276,t0007,n7941,0.0
4278,t0007,n7952,0.0
4279,t0007,n7959,0.0
4280,t0007,n7961,-699.65
4281,t0007,n7967,0.0
4282,t0007,n7975,0.0
4283,t0007,n7976,0.0
4284,t0007,n7983,0.0
4277,t0007,n7944,0.0
4152,t0007,n5685,0.0
4229,t0007,n7711,0.0
3998,t0007,n4730,0.0
4173,t0007,n5726,0.0
4174,t0007,n5732,0.0
4175,t0007,n5733,0.0
4176,t0007,n5734,0.0
4177,t0007,n5735,0.0
4178,t0007,n5738,0.0
4179,t0007,n5739,0.0
4180,t0007,n6839,0.0
4181,t0007,n6841,0.0
4182,t0007,n6842,0.0
4183,t0007,n6843,0.0
4184,t0007,n6844,0.0
4185,t0007,n6845,0.0
4186,t0007,n6846,0.0
4187,t0007,n6847,0.0
4172,t0007,n5725,0.0
4188,t0007,n6848,0.0
4171,t0007,n5724,0.0
4169,t0007,n5718,0.0
4154,t0007,n5687,0.0
4155,t0007,n5688,0.0
4156,t0007,n5689,0.0
4157,t0007,n5690,0.0
4158,t0007,n5692,0.0
4159,t0007,n5693,0.0
4160,t0007,n5694,0.0
4161,t0007,n5695,0.0
4162,t0007,n5696,0.0
4163,t0007,n5697,0.0
4164,t0007,n5702,-531.7933333333333
4165,t0007,n5710,0.0
4166,t0007,n5711,0.0
4167,t0007,n5713,0.0
4168,t0007,n5714,0.0
4170,t0007,n5722,0.0
4189,t0007,n6849,0.0
4190,t0007,n6850,0.0
4191,t0007,n6851,0.0
4212,t0007,n7280,0.0
4213,t0007,n7281,0.0
4214,t0007,n7282,0.0
4215,t0007,n7486,0.0
4216,t0007,n7487,0.0
4217,t0007,n7489,0.0
4218,t0007,n7610,0.0
4219,t0007,n7637,0.0
4220,t0007,n7641,0.0
4221,t0007,n7649,0.0
4222,t0007,n7652,0.0
4223,t0007,n7653,0.0
4224,t0007,n7672,0.0
4225,t0007,n7681,0.0
4226,t0007,n7682,0.0
4211,t0007,n7279,0.0
4210,t0007,n7278,0.0
4209,t0007,n7277,0.0
4208,t0007,n7276,0.0
4192,t0007,n6852,0.0
4193,t0007,n6853,0.0
4194,t0007,n6854,0.0
4195,t0007,n7151,0.0
4196,t0007,n7261,0.0
4197,t0007,n7264,0.0
4198,t0007,n7266,0.0
4228,t0007,n7704,0.0
4199,t0007,n7267,0.0
4201,t0007,n7269,0.0
4202,t0007,n7270,0.0
4203,t0007,n7271,0.0
4204,t0007,n7272,0.0
4205,t0007,n7273,0.0
4206,t0007,n7274,0.0
4207,t0007,n7275,0.0
4200,t0007,n7268,0.0
3997,t0007,n4729,0.0
4074,t0007,n4854,0.0
3995,t0007,n4727,0.0
3787,t0007,n4506,0.0
3788,t0007,n4507,0.0
3789,t0007,n4508,0.0
3790,t0007,n4509,0.0
3791,t0007,n4510,0.0
3792,t0007,n4511,0.0
3793,t0007,n4512,0.0
3794,t0007,n4513,0.0
3795,t0007,n4514,0.0
3796,t0007,n4515,0.0
3797,t0007,n4516,0.0
3798,t0007,n4517,0.0
3799,t0007,n4518,0.0
3800,t0007,n4519,0.0
3801,t0007,n4520,0.0
3786,t0007,n4505,0.0
3802,t0007,n4521,0.0
3785,t0007,n4504,0.0
3783,t0007,n4502,0.0
3768,t0007,n3520,-843.8067844522967
3769,t0007,n3581,-464.4783018867924
3770,t0007,n3587,-67.22712264150941
3771,t0007,n3610,-232.2391509433962
3772,t0007,n3735,-2834.313333333333
3773,t0007,n3739,-708.5783333333334
3774,t0007,n3827,-708.5783333333334
3775,t0007,n3848,0.0
3776,t0007,n4494,-699.65
3777,t0007,n4496,0.0
3778,t0007,n4497,0.0
3779,t0007,n4498,0.0
3780,t0007,n4499,0.0
3781,t0007,n4500,0.0
3782,t0007,n4501,0.0
3784,t0007,n4503,0.0
3803,t0007,n4522,0.0
3804,t0007,n4523,0.0
3805,t0007,n4524,0.0
3826,t0007,n4545,0.0
3827,t0007,n4546,0.0
3828,t0007,n4547,0.0
3829,t0007,n4548,0.0
3830,t0007,n4549,0.0
3831,t0007,n4550,0.0
3832,t0007,n4551,0.0
3833,t0007,n4552,0.0
3834,t0007,n4553,0.0
3835,t0007,n4554,0.0
3836,t0007,n4555,0.0
3837,t0007,n4556,0.0
3838,t0007,n4557,0.0
3839,t0007,n4558,0.0
3840,t0007,n4559,0.0
3825,t0007,n4544,0.0
3824,t0007,n4543,0.0
3823,t0007,n4542,0.0
3822,t0007,n4541,0.0
3806,t0007,n4525,0.0
3807,t0007,n4526,0.0
3808,t0007,n4527,0.0
3809,t0007,n4528,0.0
3810,t0007,n4529,0.0
3811,t0007,n4530,0.0
3812,t0007,n4531,0.0
3766,t0007,n3507,0.0
3813,t0007,n4532,0.0
3815,t0007,n4534,0.0
3816,t0007,n4535,0.0
3817,t0007,n4536,0.0
3818,t0007,n4537,0.0
3819,t0007,n4538,0.0
3820,t0007,n4539,0.0
3821,t0007,n4540,0.0
3814,t0007,n4533,0.0
3765,t0007,n3505,0.0
3764,t0007,n3504,0.0
3763,t0007,n3503,0.0
3709,t0007,n3322,0.0
3710,t0007,n3323,0.0
3711,t0007,n3324,0.0
3712,t0007,n3348,-610.6496466431096
3713,t0007,n3453,0.0
3714,t0007,n3454,0.0
3715,t0007,n3455,0.0
3716,t0007,n3456,0.0
3717,t0007,n3457,0.0
3718,t0007,n3458,0.0
3719,t0007,n3459,0.0
3720,t0007,n3460,0.0
3721,t0007,n3461,0.0
3722,t0007,n3462,0.0
3723,t0007,n3463,0.0
3708,t0007,n3321,0.0
3707,t0007,n3320,0.0
3706,t0007,n3319,0.0
3705,t0007,n3318,0.0
3690,t0007,n3303,0.0
3996,t0007,n4728,0.0
3691,t0007,n3304,0.0
3692,t0007,n3305,0.0
3693,t0007,n3306,0.0
3694,t0007,n3307,0.0
3695,t0007,n3308,0.0
3724,t0007,n3464,0.0
3696,t0007,n3309,0.0
3698,t0007,n3311,0.0
3699,t0007,n3312,0.0
3700,t0007,n3313,0.0
3701,t0007,n3314,0.0
3702,t0007,n3315,0.0
3703,t0007,n3316,0.0
3704,t0007,n3317,0.0
3697,t0007,n3310,0.0
3841,t0007,n4560,0.0
3725,t0007,n3465,0.0
3727,t0007,n3467,0.0
3748,t0007,n3488,0.0
3749,t0007,n3489,0.0
3750,t0007,n3490,0.0
3751,t0007,n3491,0.0
3752,t0007,n3492,0.0
3753,t0007,n3493,0.0
3754,t0007,n3494,0.0
3755,t0007,n3495,0.0
3756,t0007,n3496,0.0
3757,t0007,n3497,0.0
3758,t0007,n3498,0.0
3759,t0007,n3499,0.0
3760,t0007,n3500,0.0
3761,t0007,n3501,0.0
3762,t0007,n3502,0.0
3747,t0007,n3487,0.0
3746,t0007,n3486,0.0
3745,t0007,n3485,0.0
3744,t0007,n3484,0.0
3728,t0007,n3468,0.0
3729,t0007,n3469,0.0
3730,t0007,n3470,0.0
3731,t0007,n3471,0.0
3732,t0007,n3472,0.0
3733,t0007,n3473,0.0
3734,t0007,n3474,0.0
3726,t0007,n3466,0.0
3735,t0007,n3475,0.0
3737,t0007,n3477,0.0
3738,t0007,n3478,0.0
3739,t0007,n3479,0.0
3740,t0007,n3480,0.0
3741,t0007,n3481,0.0
3742,t0007,n3482,0.0
3743,t0007,n3483,0.0
3736,t0007,n3476,0.0
3842,t0007,n4561,0.0
3767,t0007,n3512,-1687.6135689045934
3844,t0007,n4569,-485.72
3941,t0007,n4673,0.0
3942,t0007,n4674,0.0
3943,t0007,n4675,0.0
3944,t0007,n4676,0.0
3945,t0007,n4677,0.0
3946,t0007,n4678,0.0
3947,t0007,n4679,0.0
3948,t0007,n4680,0.0
3949,t0007,n4681,0.0
3950,t0007,n4682,0.0
3951,t0007,n4683,0.0
3952,t0007,n4684,0.0
3953,t0007,n4685,0.0
3954,t0007,n4686,0.0
3955,t0007,n4687,0.0
3940,t0007,n4672,0.0
3956,t0007,n4688,0.0
3939,t0007,n4671,0.0
3937,t0007,n4669,0.0
3922,t0007,n4654,0.0
3923,t0007,n4655,0.0
3924,t0007,n4656,0.0
3925,t0007,n4657,0.0
3926,t0007,n4658,0.0
3927,t0007,n4659,0.0
3928,t0007,n4660,0.0
3929,t0007,n4661,0.0
3930,t0007,n4662,0.0
3931,t0007,n4663,0.0
3932,t0007,n4664,0.0
3933,t0007,n4665,0.0
3934,t0007,n4666,0.0
3935,t0007,n4667,0.0
3936,t0007,n4668,0.0
3938,t0007,n4670,0.0
3957,t0007,n4689,0.0
3958,t0007,n4690,0.0
3959,t0007,n4691,0.0
3980,t0007,n4712,0.0
3981,t0007,n4713,0.0
3982,t0007,n4714,0.0
3983,t0007,n4715,0.0
3984,t0007,n4716,0.0
3985,t0007,n4717,0.0
3986,t0007,n4718,0.0
3987,t0007,n4719,0.0
3988,t0007,n4720,0.0
3989,t0007,n4721,0.0
3990,t0007,n4722,0.0
3991,t0007,n4723,0.0
3992,t0007,n4724,0.0
3843,t0007,n4562,0.0
3994,t0007,n4726,0.0
3979,t0007,n4711,0.0
3978,t0007,n4710,0.0
3977,t0007,n4709,0.0
3976,t0007,n4708,0.0
3960,t0007,n4692,0.0
3961,t0007,n4693,0.0
3962,t0007,n4694,0.0
3963,t0007,n4695,0.0
3964,t0007,n4696,0.0
3965,t0007,n4697,0.0
3966,t0007,n4698,0.0
3921,t0007,n4653,0.0
3967,t0007,n4699,0.0
3969,t0007,n4701,0.0
3970,t0007,n4702,0.0
3971,t0007,n4703,0.0
3972,t0007,n4704,0.0
3973,t0007,n4705,0.0
3974,t0007,n4706,0.0
3975,t0007,n4707,0.0
3968,t0007,n4700,0.0
3920,t0007,n4652,0.0
3993,t0007,n4725,0.0
3846,t0007,n4576,0.0
3865,t0007,n4597,0.0
3867,t0007,n4599,0.0
3868,t0007,n4600,0.0
3869,t0007,n4601,0.0
3870,t0007,n4602,0.0
3871,t0007,n4603,0.0
3872,t0007,n4604,0.0
3873,t0007,n4605,0.0
3874,t0007,n4606,0.0
3875,t0007,n4607,0.0
3876,t0007,n4608,0.0
3877,t0007,n4609,0.0
3878,t0007,n4610,0.0
3879,t0007,n4611,0.0
3880,t0007,n4612,0.0
3864,t0007,n4596,0.0
3881,t0007,n4613,0.0
3863,t0007,n4595,0.0
3861,t0007,n4593,0.0
3919,t0007,n4651,0.0
3847,t0007,n4577,0.0
3848,t0007,n4579,0.0
3849,t0007,n4580,0.0
3850,t0007,n4581,0.0
3851,t0007,n4583,0.0
3852,t0007,n4584,0.0
3853,t0007,n4585,0.0
3854,t0007,n4586,0.0
3855,t0007,n4587,0.0
3856,t0007,n4588,0.0
3857,t0007,n4589,0.0
3858,t0007,n4590,0.0
3859,t0007,n4591,0.0
3860,t0007,n4592,0.0
3862,t0007,n4594,0.0
3882,t0007,n4614,0.0
3866,t0007,n4598,0.0
3884,t0007,n4616,0.0
3904,t0007,n4636,0.0
3905,t0007,n4637,0.0
3906,t0007,n4638,0.0
3907,t0007,n4639,0.0
3908,t0007,n4640,0.0
3909,t0007,n4641,0.0
3910,t0007,n4642,0.0
3903,t0007,n4635,0.0
3911,t0007,n4643,0.0
3913,t0007,n4645,0.0
3914,t0007,n4646,0.0
3915,t0007,n4647,0.0
3916,t0007,n4648,0.0
3917,t0007,n4649,0.0
3883,t0007,n4615,0.0
3918,t0007,n4650,0.0
3912,t0007,n4644,0.0
3902,t0007,n4634,0.0
3845,t0007,n4575,0.0
3900,t0007,n4632,0.0
3886,t0007,n4618,0.0
3887,t0007,n4619,0.0
3888,t0007,n4620,0.0
3889,t0007,n4621,0.0
3901,t0007,n4633,0.0
3891,t0007,n4623,0.0
3892,t0007,n4624,0.0
3890,t0007,n4622,0.0
3894,t0007,n4626,0.0
3895,t0007,n4627,0.0
3896,t0007,n4628,0.0
3897,t0007,n4629,0.0
3898,t0007,n4630,0.0
3899,t0007,n4631,0.0
3885,t0007,n4617,0.0
3893,t0007,n4625,0.0
4712,t0008,n5555,0.0
4713,t0008,n5556,0.0
4714,t0008,n5557,0.0
4715,t0008,n5559,-466.525
4716,t0008,n5572,0.0
4717,t0008,n5579,0.0
4725,t0008,n5606,-1341.2180222993968
4719,t0008,n5592,0.0
4720,t0008,n5596,0.0
4721,t0008,n5597,0.0
4722,t0008,n5598,0.0
4723,t0008,n5599,0.0
4724,t0008,n5602,-66.81465545604092
4711,t0008,n5554,0.0
4718,t0008,n5591,0.0
4710,t0008,n5553,0.0
4702,t0008,n5544,0.0
4708,t0008,n5551,0.0
4726,t0008,n5643,0.0
4693,t0008,n5535,0.0
4694,t0008,n5536,0.0
4695,t0008,n5537,0.0
4696,t0008,n5538,0.0
4697,t0008,n5539,0.0
4698,t0008,n5540,0.0
4699,t0008,n5541,0.0
4700,t0008,n5542,0.0
4701,t0008,n5543,0.0
4703,t0008,n5545,0.0
4704,t0008,n5546,0.0
4705,t0008,n5547,0.0
4706,t0008,n5549,0.0
4707,t0008,n5550,0.0
4709,t0008,n5552,0.0
4727,t0008,n5644,0.0
4615,t0008,n4732,0.0
4729,t0008,n5646,0.0
4750,t0008,n5668,0.0
4751,t0008,n5669,0.0
4752,t0008,n5670,0.0
4753,t0008,n5671,0.0
4754,t0008,n5672,0.0
4755,t0008,n5673,0.0
4756,t0008,n5674,0.0
4749,t0008,n5667,0.0
4757,t0008,n5675,0.0
4759,t0008,n5677,0.0
4760,t0008,n5678,0.0
4761,t0008,n5679,0.0
4762,t0008,n5680,0.0
4763,t0008,n5681,0.0
4692,t0008,n5534,0.0
4764,t0008,n5682,0.0
4758,t0008,n5676,0.0
4728,t0008,n5645,0.0
4748,t0008,n5666,0.0
4746,t0008,n5664,0.0
4730,t0008,n5647,0.0
4731,t0008,n5648,0.0
4732,t0008,n5649,0.0
4733,t0008,n5650,0.0
4734,t0008,n5651,0.0
4735,t0008,n5653,0.0
4736,t0008,n5654,0.0
4747,t0008,n5665,0.0
4737,t0008,n5655,0.0
4739,t0008,n5657,0.0
4740,t0008,n5658,0.0
4741,t0008,n5659,0.0
4742,t0008,n5660,0.0
4743,t0008,n5661,0.0
4744,t0008,n5662,0.0
4745,t0008,n5663,0.0
4738,t0008,n5656,0.0
4691,t0008,n5525,-0.0
4654,t0008,n4771,0.0
4689,t0008,n4854,0.0
4634,t0008,n4751,0.0
4635,t0008,n4752,0.0
4636,t0008,n4753,0.0
4637,t0008,n4754,0.0
4638,t0008,n4755,0.0
4639,t0008,n4756,0.0
4640,t0008,n4757,0.0
4641,t0008,n4758,0.0
4642,t0008,n4759,0.0
4643,t0008,n4760,0.0
4644,t0008,n4761,0.0
4645,t0008,n4762,0.0
4646,t0008,n4763,0.0
4647,t0008,n4764,0.0
4648,t0008,n4765,0.0
4633,t0008,n4750,0.0
4649,t0008,n4766,0.0
4632,t0008,n4749,0.0
4630,t0008,n4747,0.0
4765,t0008,n5683,0.0
4616,t0008,n4733,0.0
4617,t0008,n4734,0.0
4618,t0008,n4735,0.0
4619,t0008,n4736,0.0
4620,t0008,n4737,0.0
4621,t0008,n4738,0.0
4622,t0008,n4739,0.0
4623,t0008,n4740,0.0
4624,t0008,n4741,0.0
4625,t0008,n4742,0.0
4626,t0008,n4743,0.0
4627,t0008,n4744,0.0
4628,t0008,n4745,0.0
4629,t0008,n4746,0.0
4631,t0008,n4748,0.0
4650,t0008,n4767,0.0
4651,t0008,n4768,0.0
4652,t0008,n4769,0.0
4674,t0008,n4791,0.0
4675,t0008,n4793,-86.5288888888889
4676,t0008,n4798,-173.0577777777778
4677,t0008,n4799,-86.5288888888889
4678,t0008,n4800,-43.26444444444445
4679,t0008,n4825,-469.12075471698114
4680,t0008,n4826,-67.89905660377357
4681,t0008,n4836,-622.3266666666666
4682,t0008,n4842,-622.3266666666666
4683,t0008,n4844,0.0
4684,t0008,n4845,0.0
4685,t0008,n4846,0.0
4686,t0008,n4847,0.0
4687,t0008,n4848,0.0
4688,t0008,n4852,0.0
4673,t0008,n4790,0.0
4672,t0008,n4789,0.0
4671,t0008,n4788,0.0
4670,t0008,n4787,0.0
4653,t0008,n4770,0.0
4655,t0008,n4772,0.0
4656,t0008,n4773,0.0
4657,t0008,n4774,0.0
4658,t0008,n4775,0.0
4659,t0008,n4776,0.0
4660,t0008,n4777,0.0
4690,t0008,n4855,0.0
4661,t0008,n4778,0.0
4663,t0008,n4780,0.0
4664,t0008,n4781,0.0
4665,t0008,n4782,0.0
4666,t0008,n4783,0.0
4667,t0008,n4784,0.0
4668,t0008,n4785,0.0
4669,t0008,n4786,0.0
4662,t0008,n4779,0.0
4766,t0008,n5684,0.0
4919,t0008,n8066,0.0
4768,t0008,n5686,0.0
4866,t0008,n7850,0.0
4867,t0008,n7852,0.0
4868,t0008,n7857,0.0
4869,t0008,n7863,0.0
4870,t0008,n7870,0.0
4871,t0008,n7871,0.0
4872,t0008,n7872,0.0
4873,t0008,n7873,0.0
4874,t0008,n7878,0.0
4875,t0008,n7879,0.0
4876,t0008,n7884,0.0
4877,t0008,n7888,0.0
4878,t0008,n7889,0.0
4879,t0008,n7890,0.0
4880,t0008,n7892,0.0
4865,t0008,n7823,0.0
4881,t0008,n7897,0.0
4864,t0008,n7805,0.0
4862,t0008,n7798,0.0
4847,t0008,n7721,0.0
4848,t0008,n7723,0.0
4849,t0008,n7724,0.0
4850,t0008,n7726,0.0
4851,t0008,n7729,-388.2473222445622
4852,t0008,n7745,0.0
4853,t0008,n7756,0.0
4854,t0008,n7760,0.0
4855,t0008,n7769,0.0
4856,t0008,n7783,0.0
4857,t0008,n7786,0.0
4858,t0008,n7788,0.0
4859,t0008,n7790,0.0
4860,t0008,n7791,0.0
4861,t0008,n7795,0.0
4863,t0008,n7800,0.0
4882,t0008,n7901,0.0
4883,t0008,n7907,0.0
4884,t0008,n7910,0.0
4905,t0008,n8002,0.0
4906,t0008,n8013,0.0
4907,t0008,n8015,0.0
4908,t0008,n8016,0.0
4909,t0008,n8028,0.0
4910,t0008,n8043,0.0
4911,t0008,n8045,0.0
4912,t0008,n8046,0.0
4913,t0008,n8047,0.0
4914,t0008,n8051,0.0
4915,t0008,n8052,0.0
4916,t0008,n8055,0.0
4917,t0008,n8060,0.0
4918,t0008,n8061,0.0
4614,t0008,n4731,0.0
4904,t0008,n7998,0.0
4903,t0008,n7996,0.0
4902,t0008,n7989,0.0
4901,t0008,n7988,0.0
4885,t0008,n7913,0.0
4886,t0008,n7916,0.0
4887,t0008,n7933,0.0
4888,t0008,n7934,0.0
4889,t0008,n7938,0.0
4890,t0008,n7939,0.0
4891,t0008,n7941,0.0
4846,t0008,n7720,0.0
4892,t0008,n7944,0.0
4894,t0008,n7959,0.0
4895,t0008,n7961,-669.8149999999999
4896,t0008,n7967,0.0
4897,t0008,n7975,0.0
4898,t0008,n7976,0.0
4899,t0008,n7983,0.0
4900,t0008,n7984,0.0
4893,t0008,n7952,0.0
4845,t0008,n7712,0.0
4844,t0008,n7711,0.0
4843,t0008,n7704,0.0
4789,t0008,n5732,0.0
4790,t0008,n5733,0.0
4791,t0008,n5734,0.0
4792,t0008,n5735,0.0
4793,t0008,n5738,0.0
4794,t0008,n5739,0.0
